2002,242538;-9,8
2002,269705;-8,8
2002,296871;-12,3
2002,324037;-9,1
2002,351203;-9,6
2002,378369;-10,3
2002,405535;-12,1
2002,432702;-13,1
2002,459868;-10
2002,487034;-9
2002,5142;-10,4
2002,541366;-7,9
2002,568532;-5,7
2002,595698;-3,3
2002,622865;-0,4
2002,650031;-3,2
2002,677197;-2,5
2002,704363;-0,9
2002,731529;-0,5
2002,758695;-1,1
2002,785861;2
2002,813028;5,8
2002,840194;0
2002,86736;0
2002,894526;0,3
2002,921692;-3,6
2002,948858;-4,8
2002,976025;-4,5
2003,003191;-6,9
2003,030357;-9,3
2003,057523;-2,7
2003,084689;-2,7
2003,111855;-0,4
2003,139021;-6,3
2003,166188;-7,1
2003,193354;-6,5
2003,22052;-5
2003,247686;-5,1
2003,274852;-5,7
2003,302018;-7,4
2003,329185;-8,1
2003,356351;-7,8
2003,383517;-8,3
2003,410683;-8,2
2003,437849;-10,1
2003,465015;-7
2003,492181;-8,4
2003,519348;-7,2
2003,546514;-3,8
2003,57368;-4,9
2003,600846;-3,7
2003,628012;-5,5
2003,655178;0,5
2003,682345;3,1
2003,709511;1,8
2003,736677;1,5
2003,763843;3,7
2003,791009;2,3
2003,818175;4,4
2003,845341;0,6
2003,872508;-0,7
2003,899674;-5,3
2003,92684;0,8
2003,954006;-0,2
2003,981172;-4
2004,008316;-3,8
2004,035407;0,9
2004,062499;0,5
2004,089591;-1,9
2004,116683;-8,1
2004,143775;-3,6
2004,170867;-3,4
2004,197959;-5,2
2004,225051;-4,7
2004,252143;-2,8
2004,279235;-5,2
2004,306327;-3,7
2004,333419;-7,4
2004,360511;-9,1
2004,387603;-12,7
2004,414694;-9,1
2004,441786;-9,6
2004,468878;-7,6
2004,49597;-2,4
2004,523062;-2,2
2004,550154;-2,2
2004,577246;-3,5
2004,604338;-1,9
2004,63143;2
2004,658522;2,8
2004,685614;4
2004,712706;7,7
2004,739798;4,1
2004,76689;4,6
2004,793981;5,9
2004,821073;3,2
2004,848165;3,2
2004,875257;4,1
2004,902349;0,2
2004,929441;3
2004,956533;0,9
2004,983625;5,4
2005,010746;-2
2005,037912;-2,9
2005,065079;0
2005,092245;1,6
2005,119411;1,5
2005,146577;-0,2
2005,173743;3,9
2005,200909;3,3
2005,228075;-1,9
2005,255242;-0,9
2005,282408;1,8
2005,309574;-2,8
2005,33674;-1,2
2005,363906;0
2005,391072;-0,3
2005,418239;-0,1
2005,445405;0,1
2005,472571;0,6
2005,499737;-1,1
2005,526903;2,2
2005,554069;1,1
2005,581235;4,2
2005,608402;2,4
2005,635568;3,8
2005,662734;6,6
2005,6899;7,1
